DATE TIME;Fdw;Tdw;Ta;Pa;Thwi;Thwo
6/11/2018 13:15;0;18,1;19,1;473,042;56,3;47,5
6/11/2018 13:16;0;18,1;18,9;468,1662;55,9;47,6
6/11/2018 13:17;0;18,1;18,8;461,0042;55,9;47,4
6/11/2018 13:17;0;18,1;18,8;468,2129;55,9;47,4
6/11/2018 13:18;0;18,1;18,7;466,3932;56,2;47,3
6/11/2018 13:18;0;18,1;18,7;466,3932;56,2;47,3
6/11/2018 13:19;0;18,1;18,8;479,8774;56,6;47,3
6/11/2018 13:20;15,65842;18,2;18,6;472,902;57,1;47,6
6/11/2018 13:20;15,4158;18,2;18,6;469,1927;57,1;47,6
6/11/2018 13:21;14,97721;18,1;18,7;473,7419;57,5;38
6/11/2018 13:22;14,98188;18;18,7;476,7746;57,9;32,1
6/11/2018 13:22;14,96633;18;18,7;485,7096;57,9;32
6/11/2018 13:23;15,00365;17,8;18,7;466,6032;58,3;31,5
6/11/2018 13:24;14,99588;17,8;18,7;481,1138;58,7;31,5
6/11/2018 13:24;14,98188;17,8;18,7;473,7652;58,7;31,5
6/11/2018 13:25;14,96944;17,7;19,2;470,0793;59;31,5
6/11/2018 13:25;14,957;17,7;19,2;463,5704;59;31,5
6/11/2018 13:26;0;17,7;19,3;476,5414;59,4;38,4
6/11/2018 13:27;0;17,7;19;451,6726;59,7;41,9
6/11/2018 13:27;0;17,7;19;470,0326;59,7;41,9
6/11/2018 13:28;0;17,7;18,8;484,8231;59,6;45
6/11/2018 13:28;0;17,7;18,8;473,8352;59,6;45
6/11/2018 13:29;0;17,8;19,1;483,8666;59,3;48
6/11/2018 13:29;0;17,8;19,1;470,0092;59,2;48,1
6/11/2018 13:30;0;17,8;19,6;459,0446;59;49,3
6/11/2018 13:31;0;18;20,1;472,832;58,8;49,6
6/11/2018 13:32;0;18;20,5;458,2047;58,5;49,1
6/11/2018 13:32;0;18;20,5;469,216;58,5;49
6/11/2018 13:33;0;18,1;21,5;472,902;58,3;49,2
6/11/2018 13:33;0;18,1;21,6;470,8257;58,3;49,2
6/11/2018 13:35;0;18,2;21,3;465,4601;58;49,3
6/11/2018 13:36;16,34118;18,3;20,9;452,6525;57,7;48,9
6/11/2018 13:36;16,34118;18,3;20,9;452,6525;57,7;48,9
6/11/2018 13:37;15,02698;18,3;21;477,4278;57,3;39,5
6/11/2018 13:37;15,02698;18,3;21;477,4278;57,3;39,5
6/11/2018 13:38;15,01143;18,2;21,5;470,1025;57,2;32,5
6/11/2018 13:39;14,95077;18,2;21,9;477,4978;57;31,5
6/11/2018 13:39;14,98188;18,2;21,9;466,3699;57;31,5
6/11/2018 13:40;15,02698;18,1;21,8;465,4834;56,8;31,2
6/11/2018 13:41;15,0161;18,1;21,8;460,0711;56,4;31,1
6/11/2018 13:41;15,0332;18,1;21,8;467,3264;56,4;31,1
6/11/2018 13:42;0;18,1;21,6;482,9568;56;36,4
6/11/2018 13:43;0;18,1;21,5;456,3151;56,1;40
6/11/2018 13:44;0;18,1;21,5;471,199;56,3;43
6/11/2018 13:44;0;18,1;21,5;467,3264;56,3;43,1
6/11/2018 13:45;0;18,1;21,1;471,9689;56,5;45,9
6/11/2018 13:45;0;18,1;21,1;468,2596;56,5;45,9
6/11/2018 13:46;0;18,2;21,2;468,2596;56,8;46,9
6/11/2018 13:46;0;18,2;21,2;487,5993;56,9;46,9
6/11/2018 13:47;0;18,3;21,7;482,9335;57,2;47,5
6/11/2018 13:47;0;18,3;21,7;468,3529;57,3;47,5
6/11/2018 13:48;0;18,3;21,6;471,0357;57,7;48
6/11/2018 13:49;0;18,4;20,9;471,9689;58,1;48,4
6/11/2018 13:49;0;18,4;20,9;472,0855;58,1;48,4
6/11/2018 13:50;0;18,4;21,1;478,0811;58,4;48,7
6/11/2018 13:51;0;18,5;21,8;473,7652;58,9;49,1
6/11/2018 13:52;15,00054;18,5;22,1;474,0451;59,5;41,5
6/11/2018 13:52;14,90878;18,5;22,1;455,4053;59,5;41,4
6/11/2018 13:53;14,96477;18,4;21,6;460,8876;59,7;33,8
6/11/2018 13:54;14,84191;18,3;21,2;469,1694;59,6;32,5
6/11/2018 13:54;14,89634;18,3;21,2;486,5262;59,6;32,5
6/11/2018 13:55;15,0752;18,2;22;463,6871;59,4;32,2
6/11/2018 13:55;15,04098;18,2;22;481,1138;59,4;32,2
6/11/2018 13:56;14,93367;18,1;22,1;461,2375;59;32
6/11/2018 13:56;14,94611;18,1;22,1;462,8006;59;32
6/11/2018 13:57;0;18,2;22,6;470,4758;58,6;36,9
6/11/2018 13:58;0;18,2;22,1;460,3277;58,2;41,8
6/11/2018 13:59;0;18,2;21,9;470,0092;57,7;44
6/11/2018 13:59;0;18,2;21,9;461,8674;57,7;44,1
6/11/2018 14:00;0;18,3;22,1;486,3629;57,3;47
6/11/2018 14:00;0;18,3;22,1;473,9285;57,3;47
6/11/2018 14:01;0;18,3;22,6;476,5414;57;47,9
6/11/2018 14:02;0;18,4;22,8;468,2362;56,8;48,3
6/11/2018 14:02;0;18,4;22,8;464,5269;56,8;48,3
6/11/2018 14:03;0;18,5;22,2;482,7469;56,5;48,4
6/11/2018 14:04;0;18,5;22,2;489,279;56,4;48,4
6/11/2018 14:05;0;18,6;21,8;476,5647;56;48,1
6/11/2018 14:05;0;18,6;21,8;472,2955;56;48,1
6/11/2018 14:06;0;18,7;22,6;469,1927;56;47,9
6/11/2018 14:06;0;18,7;22,6;469,1927;56;47,9
6/11/2018 14:07;0;18,7;22,2;480,1574;56,4;47,7
6/11/2018 14:07;0;18,7;22,2;480,1574;56,4;47,7
6/11/2018 14:08;14,98499;18,8;21,6;463,6637;56,8;41
6/11/2018 14:09;15,05031;18,7;21,3;465,4834;57,2;33
6/11/2018 14:10;14,8559;18,5;21,8;466,3932;57,7;31,6
6/11/2018 14:11;14,98654;18,5;21,7;465,4367;58;31,4
6/11/2018 14:11;14,99432;18,5;21,7;461,0509;58;31,4
6/11/2018 14:12;14,97877;18,4;21,7;479,8307;58,4;31,5
6/11/2018 14:12;14,98188;18,4;21,6;468,2596;58,4;31,5
6/11/2018 14:13;0;18,3;22,2;468,3762;58,8;35,7
6/11/2018 14:14;0;18,3;21,9;474,7683;59,1;41,2
6/11/2018 14:14;0;18,3;21,9;470,9424;59,1;41,3
6/11/2018 14:15;0;18,3;21,5;470,1259;59,4;44
6/11/2018 14:15;0;18,3;21,4;488,5092;59,4;44
6/11/2018 14:16;0;18,4;22;468,2362;59,3;47,3
6/11/2018 14:16;0;18,4;22;482,9102;59,3;47,3
6/11/2018 14:17;0;18,5;22,2;473,7419;59,1;49,1
6/11/2018 14:17;0;18,5;22,2;467,3964;59,1;49,2
6/11/2018 14:18;0;18,5;22,3;470,9191;58,8;49,7
6/11/2018 14:19;0;18,6;21,8;474,7683;58,6;49,6
6/11/2018 14:20;0;18,6;22,8;470,3825;58,5;49,6
6/11/2018 14:21;0;18,7;23,4;476,6113;58,3;49,6
6/11/2018 14:22;0;18,8;23,1;465,6467;58,1;49,6
6/11/2018 14:22;0;18,8;23,1;477,4745;58,1;49,6
6/11/2018 14:23;14,91811;18,9;22,8;465,4367;57,8;43,6
6/11/2018 14:23;14,91811;18,9;22,8;465,4367;57,8;43,6
6/11/2018 14:24;15,04409;18,9;22,3;466,4632;57,6;34,5
6/11/2018 14:25;14,99588;18,8;22,3;470,1025;57,3;32,2
6/11/2018 14:25;15,0332;18,8;22,2;480,2973;57,3;32,2
6/11/2018 14:26;15,0021;18,7;21,8;481,1605;56,8;31,6
6/11/2018 14:26;15,01299;18,7;21,8;473,8586;56,8;31,6
6/11/2018 14:27;15,07831;18,6;22,3;468,4462;56,4;31,4
6/11/2018 14:27;15,0161;18,6;22,3;460,7943;56,4;31,4
6/11/2018 14:27;15,00521;18,6;22,3;467,3497;56,4;31,4
6/11/2018 14:28;0;18,6;22;477,5678;56,1;34,4
6/11/2018 14:29;0;18,6;22,2;468,2129;55,9;39,6
6/11/2018 14:30;0;18,6;22,1;485,7096;56;41,7
6/11/2018 14:30;0;18,6;22,1;470,9657;56;41,8
6/11/2018 14:32;0;18,7;22,3;481,6271;56,3;44,4
6/11/2018 14:33;0;18,7;21,3;474,3951;56,6;46,2
6/11/2018 14:33;0;18,7;21,3;467,3031;56,6;46,2
6/11/2018 14:34;0;18,8;21,5;470,1025;56,9;47,2
6/11/2018 14:34;0;18,8;21,5;471,0357;56,9;47,2
6/11/2018 14:35;0;18,8;21,9;481,1138;57,4;47,8
6/11/2018 14:35;0;18,8;22;485,663;57,4;47,8
6/11/2018 14:36;0;18,9;22,3;468,2596;57,8;48,3
6/11/2018 14:36;0;18,9;22,3;463,6637;57,8;48,3
6/11/2018 14:37;0;19;22,3;468,2129;58,2;48,7
6/11/2018 14:38;0;19,1;22,7;482,0237;58,7;49,1
6/11/2018 14:39;14,98032;19,1;22,2;468,2596;59,1;46,4
6/11/2018 14:40;15,01299;19,1;22,8;465,5301;59,6;35,7
6/11/2018 14:41;15,01299;19;21,9;469,9626;59,7;32,7
6/11/2018 14:41;15,05653;19;21,9;481,0905;59,7;32,7
6/11/2018 14:42;15,0161;18,9;22;470,5924;59,5;32,2
6/11/2018 14:42;15,08919;18,9;22;482,047;59,5;32,2
6/11/2018 14:43;15,03476;18,8;22,4;473,8119;59,2;32,1
6/11/2018 14:44;0;18,7;22;466,3699;58,8;34,5
6/11/2018 14:44;0;18,7;22;470,1025;58,8;34,6
6/11/2018 14:45;0;18,7;22,3;468,8428;58,3;40,8
6/11/2018 14:45;0;18,7;22,3;480,2506;58,3;40,9
6/11/2018 14:46;0;18,7;22,6;472,0622;57,9;43,5
6/11/2018 14:46;0;18,7;22,6;470,6858;57,9;43,5
6/11/2018 14:47;0;18,7;22,5;468,2596;57,7;46,6
6/11/2018 14:47;0;18,7;22,5;471,9455;57,6;46,6
6/11/2018 14:48;0;18,8;22,7;471,9689;57,3;47,9
6/11/2018 14:49;0;18,8;22,8;461,7275;57;48,4
6/11/2018 14:49;0;18,8;22,9;472,832;57;48,4
6/11/2018 14:50;0;18,9;22,4;482,9568;56,7;48,5
6/11/2018 14:51;0;18,9;22,8;472,8787;56,3;48,3
6/11/2018 14:52;0;19;23,4;463,7337;56,2;48,1
6/11/2018 14:52;0;19;23,4;482,0237;56,2;48,1
6/11/2018 14:53;0;19,1;23,1;473,8586;56,1;48
6/11/2018 14:53;0;19,1;23,1;481,1138;56,1;48
6/11/2018 14:54;14,94922;19,2;23,1;482,117;56,3;46,5
6/11/2018 14:55;15,12807;19,2;22,5;467,3964;56,7;35,8
6/11/2018 14:55;15,12185;19,2;22,5;471,0357;56,7;35,7
6/11/2018 14:56;14,93056;19;22;479,3175;57;31,9
6/11/2018 14:57;15,00521;18,9;22,2;460,1644;57,3;31,5
6/11/2018 14:57;14,97099;18,9;22,2;479,3642;57,3;31,5
6/11/2018 14:58;15,0332;18,9;22,7;470,0793;57,7;31,5
6/11/2018 14:59;0;18,8;22,5;474,7683;58;32,7
6/11/2018 15:01;0;18,8;22,4;457,2949;58,3;39,3
6/11/2018 15:01;0;18,8;22,4;475,6082;58,3;39,5
6/11/2018 15:02;0;18,8;22,5;471,9689;58,7;42,1
6/11/2018 15:02;0;18,8;22,5;471,9455;58,7;42,1
6/11/2018 15:03;0;18,9;21,3;479,3408;59;46,1
6/11/2018 15:04;0;18,9;22,3;458,2047;59,3;48,4
6/11/2018 15:04;0;18,9;22,3;480,2273;59,3;48,5
6/11/2018 15:05;0;19;22,4;483,9133;59,6;49,4
6/11/2018 15:05;0;19;22,4;483,9133;59,6;49,4
6/11/2018 15:06;0;19;22,4;472,9254;59,6;50
6/11/2018 15:07;0;19,1;22,6;466,3932;59,5;50,3
6/11/2018 15:08;0;19,1;23,2;467,4197;59,3;50,2
6/11/2018 15:09;0;19,2;24;471,0124;59,1;50,3
6/11/2018 15:09;0;19,2;24;466,4166;59,1;50,3
6/11/2018 15:10;14,95077;19,3;23,7;455,3819;59;50
6/11/2018 15:10;15,01143;19,3;23,7;476,6113;59;49,9
6/11/2018 15:11;14,99588;19,3;23;461,8674;58,7;38,5
6/11/2018 15:11;14,93522;19,3;23;472,9254;58,7;38,4
6/11/2018 15:12;15,06275;19,2;22,6;466,4166;58,3;32,9
6/11/2018 15:12;15,07364;19,2;22,6;466,4632;58,3;32,9
6/11/2018 15:13;15,01143;19,1;23,1;467,443;58,1;32,1
6/11/2018 15:13;15,07831;19,1;23,1;460,0477;58,1;32
6/11/2018 15:14;15,07053;19;23,6;463,7104;57,8;31,8
6/11/2018 15:14;15,08919;19;23,6;479,4341;57,8;31,8
6/11/2018 15:15;15,02543;18,9;23,2;483,0268;57,6;32,3
6/11/2018 15:16;0;18,8;23,1;460,8643;57,1;39
6/11/2018 15:17;0;18,8;22,8;466,5099;56,8;41,7
6/11/2018 15:17;0;18,8;22,9;489,4423;56,8;41,8
6/11/2018 15:18;0;18,8;22,9;480,064;56,3;45
6/11/2018 15:19;0;18,9;22,9;469,1927;56;46,4
6/11/2018 15:19;0;18,9;22,9;469,0994;56;46,4
6/11/2018 15:20;0;18,9;22,9;475,7015;56,2;47,1
6/11/2018 15:20;0;19;22,8;461,2142;56,2;47,1
6/11/2018 15:21;0;19;23;458,1348;56,4;47,4
6/11/2018 15:22;0;19,1;23,1;491,2386;56,8;47,6
6/11/2018 15:22;0;19,1;23,1;469,1927;56,8;47,7
6/11/2018 15:23;0;19,1;23,4;471,1523;57,2;48
6/11/2018 15:23;0;19,1;23,4;482,047;57,2;48
6/11/2018 15:24;0;19,2;23,7;481,0672;57,7;48,4
6/11/2018 15:24;0;19,2;23,7;481,0672;57,7;48,4
6/11/2018 15:25;14,91967;19,3;23,3;475,8648;58,2;48,7
6/11/2018 15:26;15,0161;19,3;23,4;456,7117;58,6;38,6
6/11/2018 15:27;15,07831;19,2;22,4;480,8805;59;32,9
6/11/2018 15:27;15,02698;19,2;22,4;473,7652;59;32,8
6/11/2018 15:28;14,97721;19,1;23,2;455,4986;59,3;32
6/11/2018 15:28;15,00832;19,1;23,2;486,9228;59,3;32
6/11/2018 15:30;15,0332;19;23,1;450,8328;59,1;32
6/11/2018 15:31;15,0161;18,9;22,8;478,361;58,7;32
6/11/2018 15:31;15,02387;18,9;22,9;471,0357;58,7;32
6/11/2018 15:32;0;18,8;23,5;451,7893;58,3;38,6
6/11/2018 15:32;0;18,8;23,5;470,1259;58,3;38,7
6/11/2018 15:33;0;18,9;22,7;489,3956;58;41,9
6/11/2018 15:33;0;18,9;22,7;467,3031;58;42
6/11/2018 15:33;0;18,9;22,7;473,7652;58;42
6/11/2018 15:34;0;18,9;22,8;483,8433;57,5;44,9
6/11/2018 15:35;0;18,9;22,5;466,4166;57,1;47,3
6/11/2018 15:36;0;18,9;23;476,6113;56,8;48
6/11/2018 15:36;0;18,9;23,1;469,2627;56,8;48
6/11/2018 15:37;0;19;23,1;476,6113;56,6;48,2
6/11/2018 15:38;0;19;23,3;467,5363;56,3;47,9
6/11/2018 15:38;0;19;23,4;472,8787;56,3;47,9
6/11/2018 15:39;0;19,1;23,4;482,9102;56,1;48
6/11/2018 15:39;0;19,1;23,4;475,6782;56,1;48
6/11/2018 15:40;0;19,2;23,6;476,5647;56;47,9
6/11/2018 15:40;0;19,2;23,6;487,576;56;47,9
6/11/2018 15:41;16,29141;19,3;23,6;470,0326;56,4;47,8
6/11/2018 15:41;16,03635;19,3;23,6;464,9935;56,4;47,8
6/11/2018 15:42;14,96633;19,3;24;476,6813;56,7;38,6
6/11/2018 15:42;14,95077;19,3;24;473,8352;56,7;38,5
6/11/2018 15:43;14,98654;19,2;23,6;478,4777;57,3;32,3
6/11/2018 15:44;14,96633;19,1;23,9;476,6113;57,7;31,6
6/11/2018 15:45;14,91034;19;23,5;479,3408;58,2;31,6
6/11/2018 15:46;15,0161;18,9;23,1;480,1807;58,4;31,5
6/11/2018 15:46;15,0161;18,9;23,1;480,1807;58,4;31,5
6/11/2018 15:47;0;18,9;22,8;479,3175;58,6;37,5
6/11/2018 15:47;0;18,9;22,8;479,3175;58,6;37,5
6/11/2018 15:48;0;18,9;22,6;465,4601;58,9;41,2
6/11/2018 15:49;0;18,9;23;464,5969;59,1;44,9
6/11/2018 15:49;0;18,9;23;482,8402;59,1;44,9
6/11/2018 15:50;0;19;23,6;466,4166;59,5;48
6/11/2018 15:50;0;19;23,6;461,9374;59,5;48
6/11/2018 15:51;0;19,1;23,5;473,8119;59,6;49,2
6/11/2018 15:52;0;19,2;23,2;473,8586;59,3;50
6/11/2018 15:53;0;19,3;22,8;487,226;59;50,1
6/11/2018 15:54;0;19,3;23;449,3164;58,6;49,9
6/11/2018 15:54;0;19,4;23;469,216;58,6;49,9
6/11/2018 15:55;0;19,4;23,4;462,7772;58,5;49,7
6/11/2018 15:55;0;19,4;23,4;469,6593;58,5;49,7
6/11/2018 15:56;1,217773;19,5;23,6;462,3106;58,2;49,7
6/11/2018 15:57;15,05031;19,6;23,6;479,8307;58;41
6/11/2018 15:58;15,00832;19,6;23,6;477,4278;58;40,8
6/11/2018 15:59;15,02387;19,5;23,5;463,8037;57,8;33,5
6/11/2018 15:59;14,9881;19,4;23,5;470,9191;57,8;33,5
6/11/2018 16:00;15,05498;19,3;23,3;456,3384;57,6;32
6/11/2018 16:00;15,06431;19,3;23,3;464,5036;57,6;31,9
6/11/2018 16:01;15,04409;19,2;23,2;474,7683;57,2;31,6
6/11/2018 16:02;15,06586;19;23;468,2829;56,9;31,4
6/11/2018 16:03;0;18,9;23,1;482,117;56,5;36,4
6/11/2018 16:03;0;18,9;23,1;474,0918;56,5;36,5
6/11/2018 16:04;0;18,9;23,2;473,7652;56,1;40,4
6/11/2018 16:05;0;18,9;23,1;469,216;55,9;43,3
6/11/2018 16:06;0;19;23,3;474,0918;56,1;45,5
6/11/2018 16:06;0;19;23,3;468,2829;56,1;45,5
6/11/2018 16:07;0;19;23,2;472,8087;56,5;46,7
6/11/2018 16:07;0;19;23,2;469,1927;56,5;46,7
6/11/2018 16:08;0;19,1;22,8;473,8352;56,7;47,3
6/11/2018 16:08;0;19,1;22,8;481,0438;56,7;47,3
6/11/2018 16:09;0;19,1;23;485,7096;57,1;47,7
6/11/2018 16:09;0;19,1;23;472,1088;57,1;47,7
6/11/2018 16:10;0;19,2;23,5;478,361;57,6;48,1
6/11/2018 16:10;0;19,2;23,5;488,9057;57,6;48,1
6/11/2018 16:11;0;19,3;23,9;482,9568;58,1;48,5
6/11/2018 16:11;0;19,3;23,9;475,6315;58,2;48,5
6/11/2018 16:12;0;19,3;23,1;468,2829;58,6;49
6/11/2018 16:13;14,97877;19,4;22,9;477,8478;58,8;41,6
6/11/2018 16:14;15,04098;19,3;22,9;478,2444;59,2;33,9
6/11/2018 16:14;15,06742;19,3;22,9;469,216;59,2;33,8
6/11/2018 16:15;15,0752;19,2;23,1;469,1461;59,6;32,3
6/11/2018 16:16;15,0161;19;23,5;463,7104;59,5;32,1
6/11/2018 16:16;14,98499;19;23,5;470,9424;59,5;32,1
6/11/2018 16:17;15,01765;18,9;23,8;466,6498;59,4;32
6/11/2018 16:17;15,03165;18,9;23,8;466,4632;59,4;32
6/11/2018 16:18;0;18,8;23,5;473,8119;59,1;36,7
6/11/2018 16:18;0;18,8;23,5;473,6252;59,1;36,9
6/11/2018 16:19;0;18,8;23;473,7419;58,6;41,8
6/11/2018 16:20;0;18,9;23,2;470,0092;58,1;44,1
6/11/2018 16:21;0;18,9;23,1;473,7652;57,7;47,4
6/11/2018 16:22;0;19;23,6;468,2362;57,3;48,3
6/11/2018 16:22;0;19;23,6;460,9342;57,3;48,4
6/11/2018 16:23;0;19;23,6;471,8989;57;48,6
6/11/2018 16:24;0;19,1;23,7;468,6328;56,9;48,5
6/11/2018 16:24;0;19,1;23,7;468,2829;56,9;48,5
6/11/2018 16:26;0;19,2;23,6;471,9689;56,7;48,4
6/11/2018 16:26;0;19,2;23,6;479,3642;56,6;48,4
6/11/2018 16:27;0;19,2;22,8;479,3642;56,3;48,4
6/11/2018 16:27;0;19,2;22,8;463,8037;56,3;48,4
6/11/2018 16:28;0;19,3;23,7;469,216;56;48,2
6/11/2018 16:28;0;19,3;23,7;472,8087;56;48,1
6/11/2018 16:29;15,10941;19,4;23,6;461,8674;56,1;41,8
6/11/2018 16:30;14,94922;19,4;23,2;465,5301;56,4;33,6
6/11/2018 16:30;14,901;19,4;23,2;469,1927;56,4;33,5
6/11/2018 16:31;15,05031;19,2;23;468,3295;56,7;31,5
6/11/2018 16:32;14,93522;19,1;22,5;464,6436;57,1;31,2
6/11/2018 16:33;15,02854;19;22,5;467,3964;57,4;31,2
6/11/2018 16:33;15,03631;19;22,5;463,6871;57,4;31,2
6/11/2018 16:34;0;18,9;23,3;463,5704;57,8;34,4
6/11/2018 16:34;0;18,9;23,3;467,3031;57,9;34,5
6/11/2018 16:35;0;18,8;23,4;470,1025;58,3;40,1
6/11/2018 16:35;0;18,8;23,4;470,0326;58,3;40,2
6/11/2018 16:36;0;18,8;23,1;471,059;58,6;43,3
6/11/2018 16:36;0;18,8;23,1;473,8119;58,6;43,3
6/11/2018 16:37;0;18,8;23,1;473,8119;58,8;46,7
6/11/2018 16:37;0;18,8;23,1;472,8787;58,8;46,7
6/11/2018 16:38;0;18,8;23,2;482,9568;59,1;48,5
6/11/2018 16:38;0;18,8;23,2;494,1314;59,1;48,5
6/11/2018 16:39;0;18,9;23,1;471,0124;59,5;49,3
6/11/2018 16:40;0;19;23;468,2596;59,5;49,9
6/11/2018 16:41;0;19;22,5;465,4834;59,3;50,1
6/11/2018 16:41;0;19;22,5;469,426;59,3;50,1
6/11/2018 16:42;0;19,1;22,6;476,1914;59;49,4
6/11/2018 16:43;0;19,1;22,6;472,4821;58,7;49,7
6/11/2018 16:44;15,0472;19,2;23,1;466,2299;58,5;45,9
6/11/2018 16:44;15,0472;19,2;23,1;452,7224;58,5;45,5
6/11/2018 16:45;15,03165;19,2;23,3;481,1838;58,3;35,6
6/11/2018 16:45;15,07831;19,2;23,3;481,1838;58,3;35,5
6/11/2018 16:46;14,94144;19;23,1;491,1453;58,1;32,2
6/11/2018 16:47;15,00521;18,9;22,9;466,4166;57,8;31,7
6/11/2018 16:47;15,00054;18,9;22,9;466,2766;57,8;31,7
6/11/2018 16:48;14,96633;18,8;22,9;473,9285;57,4;31,5
6/11/2018 16:49;0;18,7;23,4;459,1612;57,1;33,8
6/11/2018 16:49;0;18,7;23,4;466,5799;57,1;33,9
6/11/2018 16:50;0;18,7;23;480,134;56,7;39,6
6/11/2018 16:51;0;18,7;22,9;471,8755;56,3;41,8
6/11/2018 16:51;0;18,7;22,9;468,0963;56,3;41,8
6/11/2018 16:52;0;18,7;23,1;481,1838;56;45,1
6/11/2018 16:52;0;18,7;23,1;474,7683;56;45,2
6/11/2018 16:53;0;18,7;22,3;468,3529;56,2;46,2
6/11/2018 16:53;0;18,7;22,3;471,9689;56,2;46,2
6/11/2018 16:55;0;18,7;22,6;464,5502;56,3;46,9
6/11/2018 16:55;0;18,7;22,6;475,7948;56,3;46,9
6/11/2018 16:56;0;18,8;22,9;483,9133;56,8;47,3
6/11/2018 16:56;0;18,8;22,9;471,7589;56,8;47,3
6/11/2018 16:57;0;18,8;23;474,6984;57,2;47,7
6/11/2018 16:57;0;18,8;23;469,2861;57,3;47,7
6/11/2018 16:58;0;18,9;22,9;485,6396;57,6;47,9
6/11/2018 16:58;0;18,9;22,9;473,8119;57,6;48
6/11/2018 16:59;0;18,9;22,7;466,3932;58,1;48,4
6/11/2018 17:00;15,0161;19;22,6;480,2273;58,4;46,9
6/11/2018 17:01;15,00832;18,9;22,6;481,1138;59;36
6/11/2018 17:01;15,01765;18,9;22,6;481,1138;59;35,9
6/11/2018 17:02;14,98499;18,8;23;477,5912;59,4;32,2
6/11/2018 17:03;14,957;18,7;22,2;467,3964;59,8;31,9
6/11/2018 17:03;14,92433;18,7;22,2;456,9217;59,8;31,9
6/11/2018 17:04;15,0472;18,6;22,3;462,7772;59,6;31,8
6/11/2018 17:04;15,03942;18,6;22,3;459,9544;59,6;31,8
6/11/2018 17:05;0;18,5;22,8;468,1429;59,3;33,6
6/11/2018 17:05;0;18,5;22,8;459,0679;59,3;33,7
6/11/2018 17:06;0;18,5;23;463,7337;59;40,5
6/11/2018 17:06;0;18,5;23;478,431;59;40,6
6/11/2018 17:07;0;18,5;22,8;470,1259;58,7;43,1
6/11/2018 17:07;0;18,5;22,8;469,8692;58,7;43,1
6/11/2018 17:08;0;18,5;22,6;470,1025;58,2;46,3
6/11/2018 17:08;0;18,5;22,6;465,0168;58,2;46,4
6/11/2018 17:09;0;18,6;22,6;476,6346;57,8;48,1
6/11/2018 17:10;0;18,6;22,6;462,7772;57,4;48,7
6/11/2018 17:11;0;18,7;22,3;462,8705;57;48,7
6/11/2018 17:11;0;18,7;22,3;473,7185;57;48,7
6/11/2018 17:12;0;18,8;21,9;471,0357;56,7;48,4
6/11/2018 17:12;0;18,8;21,9;471,0357;56,7;48,4
6/11/2018 17:13;0;18,9;22,1;483,9133;56,4;48,2
6/11/2018 17:14;0;18,9;22,2;469,1927;56,1;47,9
6/11/2018 17:14;0;18,9;22,2;477,4512;56,1;47,9
6/11/2018 17:15;14,96633;19;22,4;467,3497;55,9;46,4
6/11/2018 17:15;14,96633;19;22,4;485,8729;55,9;46,3
6/11/2018 17:16;15,0021;18,9;22,1;469,2861;55,9;35,5
6/11/2018 17:16;14,95077;18,9;22,1;458,0881;55,9;35,4
6/11/2018 17:17;14,99588;18,8;22,1;468,9128;56,2;31,3
6/11/2018 17:17;15,05031;18,8;22,1;468,2362;56,2;31,3
6/11/2018 17:18;15,01143;18,6;22;471,9922;56,6;30,9
6/11/2018 17:19;15,02543;18,5;21,9;451,766;57;30,9
6/11/2018 17:19;15,04409;18,5;21,9;465,0868;57;30,9
6/11/2018 17:20;0;18,4;21,9;459,1379;57,3;31,7
6/11/2018 17:21;0;18,3;22,5;483,89;57,7;38,4
6/11/2018 17:23;0;18,3;22,4;443,4142;58,1;41,2
6/11/2018 17:23;0;18,3;22,4;476,6346;58,1;41,2
6/11/2018 17:24;0;18,3;22,3;471,0357;58,3;45,1
6/11/2018 17:24;0;18,3;22,3;481,2305;58,3;45,1
6/11/2018 17:25;0;18,4;22,4;488,5092;58,6;47,6
6/11/2018 17:26;0;18,4;22,4;483,8666;58,9;48,6
6/11/2018 17:26;0;18,4;22,4;472,9254;58,9;48,6
6/11/2018 17:27;0;18,5;22,4;462,9872;59,2;49,2
6/11/2018 17:28;0;18,6;22;480,1574;59,6;49,6
6/11/2018 17:28;0;18,6;22;494,0614;59,6;49,6
6/11/2018 17:29;0;18,6;22,2;470,0793;59,5;50
6/11/2018 17:30;0;18,7;21,7;469,076;59,3;50,2
6/11/2018 17:31;14,85279;18,7;22;471,0357;59;50
6/11/2018 17:31;14,943;18,8;22;449,2697;59;49,9
6/11/2018 17:32;15,05187;18,7;21,7;461,5641;58,8;38,3
6/11/2018 17:32;15,01921;18,7;21,7;461,0276;58,8;38,2
6/11/2018 17:33;15,0472;18,6;21,7;461,9374;58,6;32,5
6/11/2018 17:34;15,02076;18,5;21,7;465,4834;58,3;31,8
6/11/2018 17:34;15,04876;18,5;21,7;480,2506;58,3;31,8
6/11/2018 17:35;14,915;18,3;21,9;478,501;57,9;31,6
6/11/2018 17:35;14,91656;18,3;21,9;471,2923;57,9;31,6
6/11/2018 17:36;14,96322;18,2;21,7;468,9828;57,5;31,9
6/11/2018 17:36;14,98188;18,2;21,7;463,6171;57,5;32
6/11/2018 17:37;0;18,1;21,8;471,9455;57,1;38,6
6/11/2018 17:38;0;18,1;21,8;476,6346;56,8;41,1
